"dbms","table_catalog","table_schema","table_name","column_name","ordinal_position","data_type","character_maximum_length","constraint_type","table_schema-2","table_name-2","column_name-2"
"postgresql","salesblanket","public","notifications","read_at",10,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_roles","name",2,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_tasks","title",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_matches","updated_at",10,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_email_attachments","file_type",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_cards","display_order",7,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entities","updated_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_departments","updated_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","digital_leads","updated_at",14,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate_owners","updated_at",11,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_filters","last_used",5,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_media","created_at",11,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_staging","entity_type",14,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_managers","updated_at",10,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhoods","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","activity_log","meta",11,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketers","collection_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketer_seo_tracking","last_detected",7,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_processing_history","notes",7,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagements","created_at",10,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","group_views","created_at",8,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","document_types","extraction_schema",4,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate","status",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_files","drive_file_id",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","street",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_tasks","priority",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","collections","status",3,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","bucket_types","settings",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_referral_status_history","changed_by",5,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_role_types","settings",5,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","locations","metadata",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate_goals","start_date",8,"date",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","postal_code",7,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_view_preferences","user_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","locations","email",12,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_rules","created_at",9,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_achievements","visit_timestamp",8,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_access_levels","name",2,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_calendar","location",9,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","estimates","created_by",13,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_documentation","is_active",8,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","labor_entries","user_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","teams","status",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_external_users","organization",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","groups","is_active",6,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_staging","confidence_score",9,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_tasks","created_at",10,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_achievement_types","updated_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_zone_scope","zone_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","activity_log","entity_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","city",5,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_events","change_summary",11,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","geographic_zones","google_place_id",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_analytics","action",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_photos","photo_url",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notifications","resource_type",6,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_messages","is_external_visible",10,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","default_timezone",13,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","estimates","name",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","state",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","permissions","entity_type_id",7,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_lead_referrals","closed_date",7,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_files","entity_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","users","last_login",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_zones","relationship_type",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","filter_fields","default_operator",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","visitor_sessions","utm_medium",8,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","metadata",16,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_types","name",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_settings","user_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","zone_types","updated_at",14,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notifications","channel_id",8,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_types","template_title",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_messages","sender_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","digital_leads","assigned_to",10,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","zones","updated_at",14,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_calendar","created_at",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_staging","assigned_to",11,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_permissions","created_at",5,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","updated_at",22,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_views","metadata",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","filter_fields","created_at",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunities","metadata",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","permissions","metadata",10,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_buckets","bucket_type_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","department_views","created_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketer_seo_tracking","updated_at",9,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","group_members","role",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","is_primary",13,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_roles","user_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","estimate_types","name",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_drives","name",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate_goals","description",4,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","zone_hierarchies","parent_zone_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","goal_types","updated_at",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","entity_type",3,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_mail","cc",9,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_settings","primary_board_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_items","metadata",10,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse","pulse_type",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","contacts","facebook",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagements","assigned_by",7,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_tags","created_by",4,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_card_layout","created_at",5,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","notes",9,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_messages","sender_role",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_staging","lead_data",4,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_item_types","updated_at",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","bucket_settings","metadata",8,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_access_conflict","updated_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_types","created_at",10,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photo_annotations","annotation_type",3,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","contacts","cover_photo",10,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notifications","is_read",9,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","groups","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_photos","entity_id",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_event_types","name",2,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_item_zones","zone_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_calendar","title",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketers","total_referrals",12,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_types","color",5,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunity_types","name",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","objects","metadata",9,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate_goals","created_by",12,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_messages","created_at",12,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","users","metadata",11,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","visitor_sessions","visit_end",13,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","visitor_sessions","region",18,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","zones","color",8,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","department_milestones","is_active",4,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_staging","entity_id",13,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_access_default_rules","settings",5,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_types","is_active",8,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate","created_at",11,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_roles","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","core_settings","created_at",4,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_types","settings",5,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhood_goals","current_value",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","document_ai_models","model_type",4,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","collections","created_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_message_read_status","created_at",5,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketers","commission_rate",11,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_departments","department_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","view_types","icon",4,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","digital_leads","entity_id",5,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","bucket_settings","icon",6,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_card_layout","entity_card_type_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_achievements","achievement_type_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketer_seo_tracking","click_count",5,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_tasks","status",8,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketer_seo_tracking","conversion_count",6,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","teams","created_at",13,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_media","storage_info",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_lead_referrals","referral_status",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_calendar","attendees",8,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_cards","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_settings","notification_type",3,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","main_phone",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_role_levels","access_level",2,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_settings","role_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_matches","match_confidence",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_access_levels","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_types","updated_at",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketers","utm_medium",9,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","department_roles","created_at",5,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","drive_file_id",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_event_types","is_active",10,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_external_users","status",5,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","goal_types","time_period",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","postal_code",7,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","geographic_zones","metadata",8,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_goals","location_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_drives","start_date",6,"date",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunity_types","is_active",4,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_drives","is_active",8,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","street",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_components","created_at",7,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunity_contacts","created_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","address_types","is_residential",4,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","team_settings","team_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_messages","collection_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_goals","goal_definition_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate","logo_url",7,"character varying",500,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_achievements","notes",6,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_event_approvals","requested_at",4,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketers","status",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_google_tokens","expiry_date",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","team_settings","notification_preferences",4,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhoods","name",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notifications","user_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","document_types","processor_id",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","contacts","notes",5,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_filters","created_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_achievements","created_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_types","template_message",7,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse","created_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","team_members","metadata",5,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_views","role_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_lead_referrals","created_at",13,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_geography_mapping","created_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_roles","is_active",6,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","entity_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","role_permissions","permission_id",3,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_zones","metadata",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_types","description",4,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagements","assigned_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_buckets","updated_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_notebook","last_edited",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_items","primary_photo_id",8,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","department_types","updated_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","metadata",16,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","touchpoint_types","default_follow_up_days",6,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_matches","match_criteria",6,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","filter_fields","display_name",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","address_types","created_at",10,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_cards","is_active",6,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","group_views","group_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","touchpoint_types","created_at",13,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_item_zones","updated_at",9,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_files","updated_at",15,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","estimates","description",9,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","state",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhood_streets","start_address_number",4,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_access_default_rules","role_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","addresses","next_knock_date",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_photos","is_primary",6,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","city",5,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","notification_channels","configuration",4,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_item_zones","cost",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_photos","labels",16,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","team_neighborhoods","updated_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","social_media_interactions","platform_user_id",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","sales_engine_item_zones","price_multiplier",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_access_history","user_id",4,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","corporate_owners","ownership_type",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunity_types","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","bucket_touchpoints","created_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","collection_pulse","last_synced",5,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","activity_log","entity_type",4,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhood_streets","created_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_access_history","unassigned_by",8,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","object_media","capture_metadata",8,"jsonb",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","user_zone_scope","updated_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","neighborhood_goals","updated_at",15,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","view_configurations","created_at",9,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_achievement_types","color",5,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_ai","created_at",7,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_photos","updated_at",11,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_event_types","description",3,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","zones","zone_type_id",2,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","contacts","contact_type_id",13,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_event_types","approval_expiry_days",16,"integer",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","opportunities","notes",4,"text",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","lead_assignment_rules","is_active",6,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_engagement_roles","engagement_role_type_id",4,"uuid",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","drive_achievements","active",4,"boolean",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","entity_files","entity_type",3,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","marketer_seo_tracking","page_url",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","contact_types","type",2,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_types","created_at",6,"timestamp with time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","groups","name",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","country",8,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_notebook","edited_by",7,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","pulse_calendar","status",10,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","location_settings","website_url",10,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","salesblanket","public","view_types","component_path",3,"character varying",255,NULL,NULL,NULL,NULL
